nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,nmod_count,amod_count,ezafe_like_lemma_between
sāmān,PROPN,obl,0,0,0,1,1,garišāsp,PROPN,nmod,0,1,1,2,0,0,1,0,0.5,False,False,1,0,0
bahr,NOUN,obl,0,0,0,1,1,artēštārīh,NOUN,nmod,0,2,3,2,1,0,0,0,0.75,False,False,1,0,0
pēšag,NOUN,acl:relcl,0,0,0,1,1,didīgar,ADV,amod,1,2,1,3,0,0,0,0,0.0,False,False,1,1,0
pēšag,NOUN,acl:relcl,0,0,0,1,1,dēn,NOUN,nmod,0,2,1,3,0,0,0,0,0.0,False,False,1,1,0
baxšišn,NOUN,obl,0,0,0,1,1,xwarrah,NOUN,nmod,3,1,3,2,4,0,0,1,1.0,True,False,1,0,0
xwarrah,NOUN,nmod,0,0,0,1,1,ǰam,PROPN,nmod,0,2,2,4,1,1,1,1,0.0,False,False,1,0,0
gaz,NOUN,obj,0,0,0,1,1,srūwar,ADJ,amod,0,1,4,5,1,0,0,1,0.75,False,False,0,2,0
gaz,NOUN,obj,0,0,0,1,1,aspōbār,ADJ,amod,1,1,4,5,2,0,0,1,0.75,False,True,0,2,0
gandarb,PROPN,conj,0,0,0,1,0,dēw,NOUN,nmod,1,1,3,2,1,0,0,0,0.0,False,False,1,0,0
dēw,NOUN,nmod,0,0,0,0,1,zāyrpāšnān,ADJ,amod,0,2,2,1,1,0,0,1,0.0,False,False,0,1,0
dēwdahišn,NOUN,conj,0,0,0,1,1,was,ADV,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,2,0
dēwdahišn,NOUN,conj,0,0,0,1,1,petyār,NOUN,amod,0,1,1,2,0,0,0,0,0.0,False,True,0,2,0
druz,NOUN,conj,0,0,0,1,1,dāmmurnǰēnīdār,NOUN,amod,0,2,1,2,0,0,0,0,0.0,False,True,0,1,0
kawād,PROPN,obl,0,0,0,1,0,kay,NOUN,nmod,0,2,2,3,0,0,0,0,0.5,False,False,2,0,0
kawād,PROPN,obl,0,0,0,1,1,niyāg,NOUN,nmod,1,1,2,3,2,0,0,1,0.5,False,False,2,0,0
niyāg,NOUN,nmod,0,1,0,1,1,kayān,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
xwadāyīh,NOUN,obj,0,1,0,1,1,ērān,PROPN,nmod,0,2,1,1,0,0,1,0,1.0,False,False,1,0,0
tōhmag,NOUN,obl,0,1,0,1,1,kayān,NOUN,nmod,0,2,1,2,0,0,0,0,1.0,False,False,1,0,0
warzāwendīh,NOUN,obj,0,0,0,1,1,sūdgār,ADJ,amod,1,1,2,1,1,0,0,0,1.0,False,True,0,1,0
pādhusraw,PROPN,obl,0,0,0,0,1,eresfuzwān,ADJ,nmod,0,1,3,4,1,0,0,1,0.5,False,False,2,0,0
pādhusraw,PROPN,obl,0,0,0,0,1,tāz,PROPN,nmod,1,1,3,4,2,0,1,1,0.5,False,False,2,0,0
pādhusraw,PROPN,obl,0,0,0,0,1,šāh,NOUN,appos,3,1,3,4,0,0,0,0,0.5,False,False,2,0,0
tāz,PROPN,nmod,0,1,0,1,1,tāzīgān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
aštagīh,NOUN,obl,0,0,0,1,1,ašawahišt,PROPN,nmod,1,2,1,3,0,0,1,0,1.0,False,False,2,0,0
aštagīh,NOUN,obl,0,0,0,1,1,amahraspand,PROPN,nmod,0,2,1,3,0,0,1,0,1.0,False,False,2,0,0
warm,NOUN,obl,0,0,0,1,1,xwēš,PRON,nmod,0,2,1,2,0,0,0,0,0.375,False,False,1,0,0
āz,PROPN,obj,0,0,0,1,0,dēw,NOUN,nmod,0,1,2,2,0,0,0,0,0.5,False,False,1,0,0
murnǰēnīdan,NOUN,obl,0,0,0,1,1,ram,NOUN,nmod,2,1,3,2,2,0,0,0,0.625,True,False,1,0,0
ram,NOUN,nmod,0,0,0,1,0,ōy,PRON,nmod,0,2,2,2,1,1,0,1,0.0,False,False,1,0,0
ulīhfranamišnīh,NOUN,obl,0,0,0,1,1,bahr,NOUN,nmod,0,1,3,3,1,0,0,1,0.875,True,False,2,0,0
ulīhfranamišnīh,NOUN,obl,0,0,0,1,1,rad,NOUN,nmod,2,1,3,3,3,0,0,1,0.875,True,False,2,0,0
rad,NOUN,nmod,0,0,0,1,1,buland,ADJ,nmod,0,1,2,3,1,0,0,1,0.0,False,False,1,0,0
nimāyišn,NOUN,obl,0,0,0,1,1,ašawahišt,PROPN,nmod,1,2,1,2,0,0,1,0,1.0,True,False,1,0,0
kirb,NOUN,xcomp,0,0,0,1,1,māhīg,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
pih,NOUN,obl,0,0,0,1,1,zarduxšt,PROPN,nmod,0,1,2,2,1,0,1,1,1.0,False,False,1,0,0
brādarān,NOUN,obl,1,0,0,1,1,kayarš,PROPN,nmod,0,2,2,3,0,0,1,0,1.0,False,False,2,0,0
brādarān,NOUN,obl,1,0,0,1,1,nāf,NOUN,nmod,1,1,2,3,1,0,0,0,1.0,False,False,2,0,0
nāf,NOUN,nmod,0,0,0,1,1,kabād,PROPN,nmod,0,2,1,1,0,0,1,0,0.0,False,False,1,0,0
brād,NOUN,nsubj,0,1,0,1,1,awēšān,PRON,nmod,2,2,2,4,1,1,0,0,0.5,False,False,2,1,0
brād,NOUN,nsubj,0,0,0,1,1,meh,ADJ,amod,0,2,2,4,1,1,0,1,0.5,False,False,2,1,0
brād,NOUN,nsubj,0,0,0,1,1,us,PROPN,nmod,1,1,2,4,1,1,1,0,0.5,False,False,2,1,0
us,PROPN,nmod,0,0,0,1,0,kay,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
xwadāyīh,NOUN,obj,0,0,0,1,1,kišwar,NOUN,nmod,1,1,2,1,2,0,0,1,1.0,False,False,1,0,0
zamānag,NOUN,obl,0,0,0,1,1,ham,PRON,nmod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,1,0,0
xwarrah,NOUN,nmod,0,0,0,1,1,ǰam,PROPN,nmod,0,2,3,2,2,0,1,1,0.0,False,False,1,0,0
aškom,NOUN,advcl,0,0,0,1,1,mādar,NOUN,nmod,0,2,1,4,0,0,0,0,0.0,False,False,1,0,0
gōwišn,NOUN,obl,0,0,0,1,1,aškom,NOUN,nmod,2,1,3,2,2,0,0,0,0.5,True,False,1,0,0
aškom,NOUN,nmod,0,0,0,1,1,mādar,NOUN,nmod,0,2,2,2,1,0,0,1,0.0,False,False,1,0,0
guftārīh,NOUN,obl,0,0,0,1,1,passox,NOUN,nmod,0,2,4,3,0,0,0,0,1.0,False,False,2,0,0
guftārīh,NOUN,obl,0,1,0,1,1,frašnān,NOUN,nmod,0,1,4,3,2,0,0,0,1.0,False,False,2,0,0
frašnān,NOUN,nmod,1,0,0,1,1,mar,NOUN,nmod,0,1,3,2,0,0,0,0,0.0,False,False,1,0,0
frēbīh,NOUN,acl:relcl,0,0,0,1,1,dēwēst,NOUN,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
framādārīh,NOUN,obl,0,0,0,1,0,kay,NOUN,nmod,0,1,2,2,2,0,0,1,0.5,False,False,1,0,0
kay,NOUN,nmod,0,0,0,0,1,us,PROPN,nmod,0,1,1,2,0,0,1,0,0.0,False,False,1,0,0
xwadāyīh,NOUN,conj,0,0,0,1,0,ōy,PRON,nmod,0,2,2,6,1,1,0,1,0.0,False,False,2,0,0
xwadāyīh,NOUN,conj,0,0,0,1,1,kišwar,NOUN,nmod,1,1,2,6,1,1,0,0,0.0,False,False,2,0,0
sūd,NOUN,nmod,0,0,0,1,1,mardōm,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
frahang,NOUN,conj,0,0,0,1,1,sūd,NOUN,nmod,0,2,2,3,1,0,0,0,0.0,False,False,1,0,0
deh,NOUN,obj,0,0,0,1,1,ēr,NOUN,nmod,0,2,1,1,0,0,0,0,0.8333333333333334,False,False,1,0,0
andarz,NOUN,obl,0,0,0,1,1,hufrahaxttom,ADJ,amod,0,2,2,3,1,1,0,1,1.0,False,False,0,1,0
siyāwaxš,PROPN,obl,0,0,0,1,0,kay,NOUN,nmod,0,2,2,3,0,0,0,0,0.16666666666666666,False,False,1,1,0
siyāwaxš,PROPN,obl,0,0,0,1,1,bāmīg,ADJ,amod,0,1,2,3,1,0,0,1,0.16666666666666666,False,False,1,1,0
kangdiz,PROPN,obj,0,0,0,1,1,abdkird,ADJ,amod,0,1,6,2,1,0,0,1,0.5,False,False,0,1,0
andardārišnīh,NOUN,obl,0,0,0,1,1,xwarrah,NOUN,nmod,2,1,4,3,2,0,0,0,0.6666666666666666,True,False,1,0,0
xwarrah,NOUN,nmod,0,0,0,1,1,waswarz,ADV,amod,0,2,3,2,0,0,0,0,0.0,False,False,0,1,0
rāz,NOUN,conj:nmod,0,0,0,1,1,dēn,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,1,0,0
wirāyišn,NOUN,nsubj,0,0,0,1,1,āwām,NOUN,nmod,0,1,4,3,1,0,0,1,1.0,True,False,1,0,0
abāzārāstārīh,NOUN,conj,0,0,0,1,1,xwadāyīh,NOUN,nmod,1,1,2,2,1,0,0,0,0.0,False,False,1,0,0
xwadāyīh,NOUN,nmod,0,1,0,1,1,ērān,PROPN,nmod,0,2,1,1,0,0,1,0,0.0,False,False,1,0,0
abāzpaywandišnīh,NOUN,conj,0,0,0,1,1,amāwandīh,NOUN,nmod,0,1,3,2,2,0,0,1,0.0,True,False,2,0,0
abāzpaywandišnīh,NOUN,conj,0,0,0,1,1,dēn,NOUN,nmod,5,1,3,2,3,0,0,0,0.0,True,False,2,0,0
dēn,NOUN,nmod,0,0,0,1,1,ohrmazd,PROPN,nmod,0,2,2,3,1,1,1,1,0.0,False,False,1,0,0
husraw,PROPN,obl,0,0,0,0,0,kay,NOUN,nmod,0,2,2,3,0,0,0,0,0.2,False,False,2,0,0
husraw,PROPN,obl,0,0,0,0,1,siyāwaxšān,PROPN,nmod,0,1,2,3,1,0,1,1,0.2,False,False,2,0,0
frangrasyāg,PROPN,obj,0,0,0,1,1,tūr,PROPN,nmod,0,1,3,3,1,0,1,0,0.6,False,False,1,0,0
tūr,PROPN,nmod,0,0,0,1,1,ǰādūg,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,False,False,1,0,0
hamwišūdag,NOUN,conj,0,0,0,1,1,=š,PRON,nmod,0,2,1,3,0,0,0,0,0.0,True,False,1,0,0
hamwišūdag,NOUN,conj,0,0,0,1,1,kirswazd,PROPN,appos,1,1,1,3,0,0,1,0,0.0,True,False,1,0,0
murnǰēnīdār,NOUN,conj,0,0,0,1,1,gēhān,NOUN,nmod,0,2,1,5,0,0,0,0,0.0,True,False,1,1,0
murnǰēnīdār,NOUN,conj,0,0,0,1,1,wattar,ADJ,amod,0,1,1,5,0,0,0,0,0.0,True,False,1,1,0
uzdēszār,NOUN,obl,0,0,0,1,1,bār,NOUN,nmod,1,1,3,3,3,1,0,1,0.8,True,True,1,0,0
bār,NOUN,nmod,0,0,0,1,1,čēčast,PROPN,nmod,1,1,2,3,2,0,1,1,0.0,True,False,1,0,0
čēčast,PROPN,nmod,0,0,0,1,1,war,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
druzīh,NOUN,obj,0,0,0,1,1,škeft,ADJ,amod,0,2,2,2,1,1,0,1,1.0,False,False,0,1,0
abāyišnīgīh,NOUN,obl,0,0,0,1,1,abzārīh,NOUN,nmod,2,1,4,2,4,0,0,1,0.2,False,False,1,0,0
abzārīh,NOUN,nmod,0,0,0,1,1,frašegird,NOUN,nmod,0,2,3,4,0,0,0,0,0.0,False,False,1,0,0
nam,NOUN,conj:nmod,0,0,0,1,1,waxš,NOUN,nmod,3,1,2,3,3,0,0,1,0.0,False,False,1,0,0
gyāg,NOUN,obl,0,0,0,1,1,rāzīg,ADJ,amod,0,2,3,3,0,0,0,0,0.4,False,False,0,1,0
kām,NOUN,obl,0,0,0,1,1,dādār,NOUN,nmod,0,2,1,2,0,0,0,0,1.0,False,True,1,0,0
zarduxšt,PROPN,nsubj,0,0,0,1,1,spitāmān,PROPN,nmod,0,2,1,1,0,0,1,0,0.6666666666666666,False,False,1,0,0
ohrmazd,PROPN,nmod,0,0,0,1,1,dādār,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,True,1,0,0
hampursagīh,NOUN,obl,0,0,0,1,1,ohrmazd,PROPN,nmod,0,2,2,2,1,0,1,0,1.0,False,False,1,0,0
ohrmazd,PROPN,obl,0,0,0,1,1,wispāgāh,ADJ,amod,1,2,1,3,0,0,0,0,0.6666666666666666,False,False,1,1,0
ohrmazd,PROPN,obl,0,0,0,1,1,dādār,NOUN,nmod,0,2,1,3,0,0,0,0,0.6666666666666666,False,True,1,1,0
dānišn,NOUN,nmod,0,0,0,1,1,āsrōnīh,NOUN,nmod,6,2,3,2,3,0,0,0,0.0,True,False,1,0,0
āgāhīh,NOUN,obj,0,0,0,1,1,dānišn,NOUN,nmod,1,2,4,3,2,0,0,0,1.0,False,True,1,1,0
āgāhīh,NOUN,obj,0,0,0,1,1,hāmbahr,ADJ,amod,0,1,4,3,0,0,0,0,1.0,False,False,1,1,0
āgāhīh,NOUN,obj,0,0,0,1,1,dēn,NOUN,appos,1,1,4,3,2,0,0,1,1.0,False,False,1,1,0
dēn,NOUN,appos,0,0,0,1,1,mazdēst,ADJ,nmod,0,1,1,2,0,0,0,0,0.0,False,False,1,0,0
framān,NOUN,obl,0,0,0,1,1,dādār,NOUN,nmod,0,2,1,2,0,0,0,0,0.5,False,True,1,0,0
wištāsp,PROPN,obl,0,0,0,1,0,kay,NOUN,nmod,0,2,1,3,0,0,0,0,1.0,False,False,1,0,0
wištāsp,PROPN,obl,0,0,0,1,1,šāh,NOUN,appos,0,1,1,3,0,0,0,0,1.0,False,False,1,0,0
rōšnīh,NOUN,obl,0,0,0,1,1,meh,ADJ,amod,0,2,2,3,1,1,0,1,0.3333333333333333,False,False,0,1,0
dahībed,NOUN,nmod,0,0,0,1,0,ōy,PRON,nmod,2,2,1,3,0,0,0,0,0.0,False,False,2,1,0
dahībed,NOUN,nmod,0,0,0,1,1,abardom,ADJ,amod,1,2,1,3,0,0,0,0,0.0,False,False,2,1,0
dahībed,NOUN,nmod,0,1,0,1,1,yazadān,NOUN,nmod,0,2,1,3,0,0,0,0,0.0,False,False,2,1,0
kišwar,NOUN,obl,0,0,0,1,1,dahībed,NOUN,nmod,0,2,2,2,3,0,0,0,0.6666666666666666,False,False,1,0,0
awisānišnīh,NOUN,obl,0,0,0,1,1,paywandišn,NOUN,nmod,2,1,3,2,4,0,0,1,1.0,True,False,1,0,0
paywandišn,NOUN,nmod,0,0,0,1,1,dām,NOUN,nmod,0,2,2,4,0,0,0,0,0.0,False,False,2,0,0
paywandišn,NOUN,nmod,0,0,0,1,1,frašegird,NOUN,nmod,1,1,2,4,2,0,0,1,0.0,False,False,2,0,0
kirdārīh,NOUN,dislocated:topic,0,0,0,1,0,ōy,PRON,nmod,0,1,5,3,2,0,0,1,0.0,False,False,1,0,0
ōy,PRON,nmod,0,1,0,0,1,pusarān,NOUN,nmod,0,1,4,2,2,0,0,1,0.0,False,False,1,0,0
pusarān,NOUN,nmod,1,0,0,1,1,ušēdar,PROPN,appos,0,1,3,2,2,0,1,0,0.0,False,False,0,0,0
frašegird,NOUN,conj,0,0,0,1,1,axwān,NOUN,nmod,1,1,4,2,1,0,0,0,0.0,False,False,1,0,0
dāmān,NOUN,nsubj,1,0,0,1,1,ohrmazd,PROPN,nmod,0,1,2,1,1,0,1,1,0.6666666666666666,False,False,1,0,0
xwarrah,NOUN,nmod,0,0,0,1,1,warz,NOUN,nmod,0,2,1,1,0,0,0,0,0.0,False,False,1,0,0
abdīh,NOUN,conj,0,0,0,1,1,xwarrah,NOUN,nmod,0,2,2,2,1,0,0,0,0.0,False,False,1,0,0
dēn,NOUN,obl,0,0,0,1,1,mahist,ADJ,amod,0,1,1,3,0,0,0,0,1.0,False,False,0,1,0
nām,NOUN,advcl,0,0,0,1,1,aguft,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
pursišn,NOUN,obl,0,0,0,1,1,tis,NOUN,nmod,1,1,2,3,2,0,0,1,1.0,True,False,1,0,0
pursišn,NOUN,conj,0,0,0,1,1,dēn,NOUN,nmod,0,1,2,5,1,0,0,1,0.0,True,False,1,0,0
warz,NOUN,obl,0,0,0,1,1,waxšwar,NOUN,nmod,6,1,3,4,6,0,0,1,0.5,False,False,1,0,0
waxšwar,NOUN,nmod,0,0,0,1,1,dēn,NOUN,nmod,1,2,2,6,0,0,0,0,0.0,False,False,1,3,0
waxšwar,NOUN,nmod,0,0,0,1,1,mahist,ADJ,amod,0,2,2,6,0,0,0,0,0.0,False,False,1,3,0
waxšwar,NOUN,nmod,0,0,0,1,1,pāhlom,ADJ,amod,1,1,2,6,1,0,0,0,0.0,False,False,1,3,0
waxšwar,NOUN,nmod,0,0,0,1,1,yaštfrawahr,ADJ,amod,2,1,2,6,0,0,0,0,0.0,False,False,1,3,0
zarduxšt,PROPN,dislocated:topic,0,0,0,1,1,spitāmān,PROPN,nmod,0,2,1,1,0,0,1,0,0.0,False,False,1,0,0
dar,NOUN,obl,0,0,0,1,1,āgāhīh,NOUN,nmod,2,1,3,2,2,0,0,0,0.5,False,False,1,0,0
āgāhīh,NOUN,nmod,0,0,0,1,1,abestāg,NOUN,nmod,1,1,2,2,2,0,0,1,0.0,False,False,1,0,0
dēn,NOUN,nsubj,0,0,0,1,1,wābarīgān,ADJ,amod,0,2,2,2,0,0,0,0,1.0,False,False,1,1,0
dēn,NOUN,nsubj,0,0,0,1,1,ohrmazd,PROPN,nmod,0,1,2,2,1,0,1,1,1.0,False,False,1,1,0
zāyišn,NOUN,acl:relcl,0,0,0,1,1,warzāwend,ADJ,nmod,1,1,3,4,2,0,0,1,0.0,True,False,2,0,0
zāyišn,NOUN,acl:relcl,0,0,0,1,1,madan,NOUN,nmod,3,1,3,4,3,0,0,0,0.0,True,True,2,0,0
madan,NOUN,nmod,0,0,0,1,1,=š,PRON,nmod,0,1,2,3,1,0,0,1,0.0,True,False,2,0,0
madan,NOUN,nmod,0,0,0,1,1,hampursagīh,NOUN,nmod,3,1,2,3,2,0,0,0,0.0,True,False,2,0,0
hampursagīh,NOUN,nmod,0,0,0,1,1,ohrmazd,PROPN,nmod,0,2,1,2,0,0,1,0,0.0,False,False,1,0,0
āfrīgānīh,NOUN,obl,0,0,0,1,1,=š,PRON,nmod,0,1,3,4,1,0,0,1,1.0,False,False,2,0,0
āfrīgānīh,NOUN,obl,0,0,0,1,1,waxšwarīh,NOUN,nmod,2,1,3,4,1,0,0,0,1.0,False,False,2,0,0
padīruftan,NOUN,conj,0,0,0,1,1,gēhān,NOUN,nmod,0,2,2,4,0,0,0,0,0.0,True,False,3,0,0
padīruftan,NOUN,conj,0,0,0,1,1,wištāsp,PROPN,nmod,2,1,2,4,2,0,1,0,0.0,True,False,3,0,0
padīruftan,NOUN,conj,0,0,0,1,1,dēn,NOUN,nmod,3,1,2,4,0,0,0,0,0.0,True,False,3,0,0
wištāsp,PROPN,nmod,0,0,0,1,1,burzāwand,ADJ,amod,1,2,1,2,0,0,0,0,0.0,False,False,1,1,0
wištāsp,PROPN,nmod,0,0,0,1,0,kay,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,1,0
wihēz,NOUN,obl,0,0,0,1,1,ruwān,NOUN,nmod,2,1,3,3,2,0,0,0,1.0,False,False,2,0,0
wihēz,NOUN,obl,0,0,0,1,1,axwān,NOUN,nmod,6,1,3,3,3,0,0,0,1.0,False,False,2,0,0
ruwān,NOUN,nmod,0,0,0,1,0,ōy,PRON,nmod,1,2,2,2,0,0,0,0,0.0,False,False,1,1,0
ruwān,NOUN,nmod,0,0,0,1,1,abēzag,ADJ,amod,0,2,2,2,1,0,0,1,0.0,False,False,1,1,0
axwān,NOUN,nmod,0,0,0,1,1,pāhlom,ADJ,amod,0,2,2,3,1,1,0,1,0.0,False,False,0,1,0
xwadāyīh,NOUN,obl,0,0,0,1,1,wištāsp,PROPN,nmod,2,1,2,2,3,0,1,1,1.0,False,False,1,0,0
wištāsp,PROPN,nmod,0,0,0,1,1,rāmšāh,NOUN,nmod,1,2,1,3,0,0,0,0,0.0,False,False,2,0,0
wištāsp,PROPN,nmod,0,0,0,1,0,kay,NOUN,nmod,0,2,1,3,0,0,0,0,0.0,False,False,2,0,0
hanǰābišn,NOUN,obl,0,0,0,1,1,xwadāyīh,NOUN,nmod,1,1,2,2,2,0,0,1,1.0,True,False,1,0,0
xwadāyīh,NOUN,nmod,0,0,0,1,1,ērān,NOUN,nmod,0,2,1,2,0,0,0,0,0.0,False,False,1,0,0
hazangrōzim,NOUN,nmod,0,0,0,1,1,zarduxštān,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,0,1,0
sar,NOUN,obl,0,0,0,1,1,hazangrōzim,NOUN,nmod,1,2,3,3,1,0,0,0,1.0,False,False,1,0,0
rasišn,NOUN,conj,0,0,0,1,1,ušēdar,PROPN,nmod,0,1,2,1,1,0,1,1,0.0,True,False,1,0,0
hazangrōzim,NOUN,obl,0,0,0,1,1,ušēdarān,ADJ,nmod,0,1,3,3,1,0,0,1,1.0,False,False,1,0,0
rasišn,NOUN,conj,0,0,0,1,1,ušēdarmāh,PROPN,nmod,0,1,2,1,1,0,1,1,0.0,True,False,1,0,0
hazangrōzim,NOUN,nmod,0,0,0,1,1,ušēdarmāhān,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,0,1,0
sar,NOUN,obl,0,0,0,1,1,hazangrōzim,NOUN,nmod,1,2,3,3,1,0,0,0,1.0,False,False,1,0,0
rasišn,NOUN,conj,0,0,0,1,1,sōšyāns,PROPN,nmod,0,1,1,2,0,0,1,0,0.0,True,False,1,0,0
rasišn,NOUN,csubj,0,0,0,1,1,sūdōmand,NOUN,nmod,0,1,3,4,2,0,0,1,0.0,True,False,1,0,0
sūdōmand,NOUN,nmod,0,0,0,1,1,pērōzgar,ADJ,amod,0,1,1,2,0,0,0,0,0.0,False,False,0,1,0
frašegird,NOUN,conj,0,0,0,1,1,abd,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
tan,NOUN,conj,0,0,0,1,1,pasēn,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,0,1,0
paydāgīhistan,NOUN,nmod,0,0,0,1,1,=iš,PRON,nmod,1,1,2,2,1,0,0,0,0.0,True,False,1,0,0
zāyišn,NOUN,obl,0,0,0,1,1,farroxtom,ADJ,nmod,2,1,2,3,3,0,0,1,1.0,True,False,2,0,0
zāyišn,NOUN,obl,0,0,0,1,1,mād,NOUN,nmod,4,1,2,3,1,0,0,0,1.0,True,False,2,0,0
xwarrah,NOUN,obj,0,0,0,1,1,zarduxšt,PROPN,nmod,0,2,2,2,1,1,1,1,0.5,False,False,1,0,0
ārag,NOUN,obl,0,0,0,1,1,mādišt,NOUN,nmod,0,2,1,2,0,0,0,0,0.75,False,False,1,0,0
mādišt,NOUN,conj,0,0,0,1,1,zarduxšt,PROPN,nmod,0,2,2,3,1,1,1,1,0.0,False,False,1,0,0
abdīh,NOUN,nsubj,0,0,0,1,1,wuzurg,ADJ,amod,0,2,1,1,0,0,0,0,0.8571428571428571,False,False,0,1,0
dahišn,NOUN,obj,0,0,0,1,1,zarduxšt,PROPN,nmod,0,2,2,2,1,1,1,1,0.5,True,False,1,0,0
dahišn,NOUN,obl,0,0,0,1,1,pēšnēmag,NOUN,nmod,1,2,2,3,0,0,0,0,0.8333333333333334,True,False,3,0,0
dahišn,NOUN,obl,0,0,0,1,1,ohrmazd,PROPN,nmod,0,2,2,3,1,0,1,1,0.8333333333333334,True,False,3,0,0
dahišn,NOUN,obl,0,0,0,1,1,zarduxšt,PROPN,nmod,0,1,2,3,1,0,1,1,0.8333333333333334,True,False,3,0,0
rōšnīh,NOUN,obl,0,0,0,1,1,anagr,ADJ,amod,0,2,2,4,1,1,0,1,1.0,False,False,0,1,0
ātaxš,NOUN,obl,0,0,0,1,1,xānag,NOUN,nmod,1,1,2,3,3,0,0,1,1.0,False,False,1,0,0
xānag,NOUN,nmod,0,0,0,1,1,zōiš,PROPN,nmod,0,1,1,3,0,0,1,0,0.0,False,False,1,0,0
zōiš,PROPN,nmod,0,0,0,1,1,frāhīm.ruuāną,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,0,1,0
zan,NOUN,obl,0,0,0,1,1,zōiš,PROPN,nmod,0,2,2,4,2,1,1,1,0.6666666666666666,False,False,1,0,0
burdār,NOUN,acl:relcl,0,0,0,1,1,zarduxšt,PROPN,nmod,0,2,1,3,0,0,1,0,0.0,True,False,1,0,0
asmān,NOUN,conj,0,0,0,1,1,asūrāgīg,ADJ,amod,0,1,1,2,0,0,0,0,0.0,False,False,0,1,0
purrxwarrahīh,NOUN,dislocated,0,0,0,1,0,axw,NOUN,nmod,0,1,3,1,2,0,0,1,0.0,False,False,1,0,0
axw,NOUN,nmod,0,0,0,0,1,astōmand,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
xwarrah,NOUN,ccomp,0,0,0,1,1,tan,NOUN,nmod,0,2,4,7,0,0,0,0,0.0,False,False,1,0,0
petyārgārīh,NOUN,obl,0,0,0,1,1,kanīg,NOUN,nmod,0,2,1,2,0,0,0,0,0.8,False,False,1,0,0
seǰ,NOUN,conj,0,0,0,1,1,wisp,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,0,1,0
dušmān,NOUN,conj,0,0,0,1,1,stahmag,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,0,1,0
ayārīh,NOUN,obl,0,0,0,1,0,tō,PRON,nmod,0,1,2,2,1,0,0,1,0.9166666666666666,False,False,1,0,0
wis,NOUN,nsubj,0,0,0,1,1,bagtāšīδ,ADJ,amod,0,1,2,3,0,1,0,0,1.0,False,False,0,2,0
wis,NOUN,nsubj,0,0,0,1,1,xwābar,ADJ,amod,1,1,2,3,1,1,0,1,1.0,False,False,0,2,0
kunišn,NOUN,obj,0,0,0,1,1,weh,ADJ,amod,0,1,3,3,1,1,0,1,1.0,True,False,0,1,0
xwāstārīh,NOUN,obl,0,0,0,1,1,xrad,NOUN,nmod,0,2,1,2,0,0,0,0,1.0,False,False,1,0,0
wurrōyiš,NOUN,obj,0,1,0,1,1,mardōmān,NOUN,nmod,1,1,3,3,2,0,0,1,0.5,True,False,1,0,0
dēn,NOUN,nsubj,0,1,0,1,1,yazadān,NOUN,nmod,0,2,1,1,0,0,0,0,0.5,False,False,1,0,0
dēn,NOUN,acl:relcl,0,0,0,1,1,abēzag,ADJ,amod,0,2,1,5,0,1,0,0,0.0,False,False,0,1,0
pursīdārīh,NOUN,obl,0,0,0,1,1,dēn,NOUN,nmod,2,1,2,3,1,0,0,1,1.0,False,False,1,0,0
nērōg,NOUN,obl,0,0,0,1,1,xrad,NOUN,nmod,0,1,2,2,1,0,0,1,0.6666666666666666,False,False,1,0,0
dām,NOUN,obj,0,0,0,1,1,gētīg,NOUN,nmod,3,1,2,3,2,1,0,1,0.6666666666666666,False,False,1,0,0
xrad,NOUN,obl,0,0,0,1,1,āsn,ADJ,amod,0,2,1,2,0,0,0,0,1.0,False,False,0,1,0
